SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
1367,3,4,0,1,0,0,,0.9633520464,0,0,0,0,30,43,17,5.5,56,17,5.5,30,82,43,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1368,1,2,2,0,0,0,,0.8029787488,0,0,0,0,5.5,0,30,17,5.5,5.5,56,43,0,17,56,17,43,82,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1370,2,5,0,1,0,0,,0.8655545506,1,350,0,0,30,17,17,0,82,0,17,0,69,30,30,17,17,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1374,2,5,0,0,0,0,,0.7084876698,0,75,0,0,17,5.5,56,17,30,17,17,30,17,43,5.5,0,43,17,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1375,3,4,2,0,0,0,,0.9937024196,0,0,0,0,30,5.5,30,5.5,94,5.5,30,30,69,30,30,17,17,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1377,3,6,3,0,0,0,,0.7438814029,0,350,0,0,30,17,43,0,82,17,43,5.5,82,17,56,5.5,5.5,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1380,3,3,2,0,0,0,,0.8954682894,0,0,0,0,30,17,0,17,43,17,17,43,82,17,30,17,17,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1386,4,6,0,1,0,0,,0.7981110102,0,350,0,0,17,43,0,5.5,17,5.5,0,17,17,30,5.5,0,56,17,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,3,6,1,1,0,0,,0.7373090474,1,150,0,0,30,17,5.5,5.5,30,5.5,5.5,56,43,43,30,0,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1394,4,5,0,1,0,0,,0.8621804271,1,150,0,0,17,17,5.5,5.5,17,30,17,30,0,56,43,0,69,56,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1401,3,2,0,1,0,0,,0.9148085587,0,150,0,0,30,56,5.5,0,30,17,0,0,5.5,30,0,0,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1402,3,5,1,0,0,0,,0.7522576455,0,75,0,0,30,17,43,0,82,0,17,43,82,56,43,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1405,3,3,0,1,0,0,,0.9137543435,0,75,0,0,30,17,0,5.5,43,30,0,30,0,17,17,0,69,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1407,2,7,0,1,0,0,,0.9833875042,0,750,0,0,30,0,17,17,69,17,17,69,100,69,17,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1409,3,4,2,0,0,0,,0.9535574266,0,25,0,0,30,17,17,0,69,0,30,17,82,56,43,0,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1411,2,4,0,0,0,0,,0.9840784697,0,0,0,0,17,17,0,0,17,0,30,0,0,0,0,0,100,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1412,4,4,1,1,0,0,,0.9736726819,1,150,0,0,17,17,17,17,17,17,17,17,17,82,43,5.5,30,17,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414,3,6,0,1,0,0,,0.7902058842,0,350,0,0,56,69,0,0,56,0,0,0,69,30,0,0,69,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1417,2,0,0,0,0,0,,0.9780054409,0,0,0,0,17,5.5,82,0,5.5,17,56,5.5,0,0,30,0,30,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1422,2,5,0,1,0,0,,0.990174788,0,150,0,0,43,43,5.5,5.5,56,5.5,0,69,5.5,5.5,0,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1426,4,4,0,1,0,0,,0.9510540166,0,350,0,0,17,56,0,0,17,0,5.5,30,0,17,0,0,69,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,4,7,2,0,0,0,,0.9971654774,0,750,0,0,17,0,69,17,94,0,56,0,100,82,82,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1429,3,6,0,0,0,0,,0.7097585456,0,0,0,0,30,17,30,0,30,0,17,43,69,30,30,0,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1431,2,3,0,0,0,0,,0.8403164753,0,0,0,0,30,56,0,5.5,56,5.5,5.5,82,30,17,0,0,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1450,4,5,2,0,0,0,,0.7841832851,0,0,0,0,30,17,56,5.5,94,5.5,43,17,82,30,69,0,5.5,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1455,2,7,0,1,0,0,,0.9492957229,0,350,0,0,30,0,17,17,82,17,17,69,100,69,17,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1459,3,5,4,0,0,0,,0.9039546083,0,0,0,0,43,5.5,5.5,5.5,43,5.5,0,30,94,17,5.5,0,17,5.5,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1462,2,5,2,0,0,0,,0.7070713447,0,0,0,0,30,5.5,30,5.5,69,5.5,43,30,94,30,56,5.5,5.5,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1463,3,5,1,0,0,0,,0.8638986372,0,0,0,0,30,17,17,5.5,43,5.5,17,56,43,17,17,5.5,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1467,4,5,0,0,0,0,,0.9337924798,0,0,75,0,17,56,0,0,30,0,0,56,56,100,0,0,56,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1468,5,7,2,1,0,0,,0.9114902261,0,75,0,0,17,5.5,17,5.5,5.5,5.5,17,43,69,56,43,5.5,5.5,17,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1471,5,4,1,1,0,0,,0.919981745,0,350,0,0,17,0,43,0,69,43,17,56,100,17,43,17,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1477,3,4,0,0,0,0,,0.9145578835,0,0,0,0,30,43,17,5.5,30,17,5.5,30,82,43,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1483,4,5,0,0,0,0,,0.9620681712,0,150,0,0,17,0,0,0,30,0,0,100,0,100,56,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1486,2,1,2,0,0,0,,0.8620884478,0,0,0,0,30,43,17,0,94,30,17,17,43,17,17,5.5,5.5,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1487,2,4,0,0,0,0,,0.8714112997,0,0,0,0,30,43,5.5,5.5,43,17,0,30,30,17,0,0,5.5,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1488,3,6,4,0,0,0,,0.8140961452,0,0,0,0,30,0,30,0,82,0,56,56,100,30,82,17,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1489,3,3,1,1,0,0,,0.8010483625,0,150,0,0,30,5.5,0,17,30,17,5.5,82,94,30,30,17,5.5,82,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498,2,4,1,0,0,0,,0.9526747875,0,0,0,0,30,17,30,5.5,43,17,30,30,30,30,30,17,5.5,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1499,3,4,1,0,0,0,,0.8334742225,0,0,0,0,30,56,5.5,0,43,0,5.5,56,56,43,17,0,17,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1501,3,7,0,0,0,0,,0.7932227067,0,0,0,0,30,30,0,0,56,0,5.5,43,17,0,5.5,0,17,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1513,4,6,0,0,0,0,,0.7806758442,0,0,0,0,17,0,17,0,30,0,0,69,100,43,82,0,30,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1516,2,7,3,1,0,0,,0.7601233263,0,75,0,0,17,30,5.5,0,17,17,5.5,43,5.5,30,17,0,5.5,30,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1518,3,5,0,1,0,0,,0.817166597,0,150,0,0,30,5.5,0,5.5,94,0,5.5,43,100,30,43,0,17,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1519,3,1,0,0,0,0,,0.820999815,0,0,0,0,30,5.5,17,5.5,30,56,17,30,5.5,43,17,17,43,69,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,3,4,0,1,0,0,,0.7092717801,0,350,0,0,30,43,5.5,5.5,30,17,5.5,30,82,43,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522,3,4,0,0,0,0,,0.8063732967,0,0,0,0,30,30,17,0,30,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1523,3,3,1,0,0,0,,0.7339833373,0,0,0,0,17,30,5.5,17,43,5.5,5.5,56,5.5,43,5.5,17,17,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1525,2,2,2,1,0,0,,0.7164369052,0,150,0,0,43,0,0,0,82,0,0,0,100,0,0,0,17,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1526,4,5,1,0,0,0,,0.833637284,0,0,0,0,17,5.5,30,17,69,0,17,30,30,43,30,5.5,30,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1530,2,5,0,1,0,0,,0.8194601125,0,0,0,0,5.5,5.5,5.5,43,17,17,5.5,43,0,43,30,0,30,69,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1536,3,4,2,1,0,0,,0.8465650686,0,350,0,0,30,17,17,0,69,0,30,17,82,56,43,0,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1542,3,5,0,0,0,0,,0.7183893028,0,0,0,0,30,0,0,0,5.5,0,0,56,0,43,0,0,43,82,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1544,4,6,0,0,0,0,,0.8325676368,0,0,0,0,17,0,0,0,30,0,0,43,0,56,17,5.5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1545,3,5,3,1,0,0,,0.8597213588,0,350,0,0,17,17,30,5.5,82,5.5,17,30,56,43,43,17,5.5,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1548,2,3,0,1,0,0,,0.9032689649,0,150,0,0,17,43,0,5.5,17,5.5,0,43,0,0,5.5,0,56,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,3,3,0,0,0,0,,0.8478281111,0,0,0,0,17,30,5.5,17,69,5.5,5.5,43,17,17,5.5,5.5,56,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1550,2,3,0,1,0,0,,0.7271912716,1,350,0,0,17,0,0,5.5,56,5.5,0,17,43,43,43,17,17,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1555,2,1,0,1,0,0,,0.7385947885,0,150,0,0,30,43,0,17,17,0,0,5.5,5.5,17,5.5,0,94,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1556,3,6,1,1,0,0,,0.7875793566,0,0,0,0,30,17,30,0,30,0,17,17,17,43,30,0,5.5,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1557,3,4,1,0,0,0,,0.7889493363,0,0,0,0,30,17,30,5.5,43,5.5,17,17,56,30,56,5.5,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1560,3,2,1,0,0,0,,0.7732066451,0,0,0,0,30,43,0,5.5,17,17,5.5,56,5.5,17,5.5,5.5,30,30,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1561,3,6,3,1,0,0,,0.9224921357,0,75,0,0,30,30,30,5.5,94,5.5,30,17,56,30,56,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1571,3,5,0,0,0,0,,0.7727790227,0,0,0,0,30,0,0,5.5,17,17,0,69,5.5,56,17,5.5,30,30,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1573,3,2,3,1,0,0,,0.8923497204,0,150,0,0,43,5.5,56,5.5,94,17,56,5.5,82,5.5,82,5.5,5.5,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1578,3,5,1,0,0,0,,0.7121475282,0,0,0,150,30,17,17,0,30,5.5,30,30,56,43,30,0,5.5,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1579,2,6,0,1,0,0,,0.7217430341,0,75,0,0,17,5.5,5.5,17,17,5.5,17,17,0,56,43,0,30,43,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1580,4,5,0,1,0,0,,0.9483101004,0,150,0,0,17,0,0,0,69,17,43,0,56,43,30,30,0,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1583,2,6,0,1,0,0,,0.9887624639,0,75,0,0,17,5.5,5.5,17,17,5.5,17,17,0,56,43,0,30,43,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,3,9,0,0,0,0,,0.8262031683,0,0,0,0,30,30,5.5,0,69,0,0,17,56,30,17,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1586,2,3,2,1,0,0,,0.9201217363,0,350,0,0,30,17,17,17,43,0,0,56,43,17,43,0,17,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1588,4,5,0,1,0,0,,0.909845232,0,75,0,0,5.5,17,30,0,5.5,17,30,30,43,30,56,5.5,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1590,3,4,0,0,0,0,,0.8274091691,0,0,0,0,30,30,17,0,30,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,3,5,0,0,0,0,,0.9309389162,0,0,0,0,30,0,0,5.5,17,17,0,69,5.5,43,17,5.5,30,30,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1596,2,5,0,0,0,0,,0.7979093822,0,150,0,0,17,30,17,43,43,5.5,17,17,17,30,0,0,17,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1599,3,6,0,0,0,0,,0.949688775,0,0,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1601,4,5,1,1,0,0,,0.9263369129,0,350,0,0,17,30,5.5,0,5.5,5.5,5.5,30,43,30,30,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1605,3,3,0,1,0,0,,0.9532629484,0,75,0,0,30,5.5,30,17,43,17,30,56,43,30,17,17,5.5,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1606,3,5,3,1,0,0,,0.7666891104,0,350,0,0,30,43,17,17,30,0,0,17,56,30,43,0,17,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1613,2,6,0,1,0,0,,0.8964603673,0,25,0,0,5.5,30,5.5,17,30,5.5,17,30,0,30,43,0,43,43,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,4,5,2,1,0,0,,0.7835796554,1,350,0,0,17,0,69,0,30,17,82,17,100,69,82,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
